sentence,class
下周一我希望能去福建。,0
下午的时间我想去福建。,0
晚上的安排我也想去福建。,0
上午我计划去福建。,0
明天上午我仍想去福建。,0
明天下午的行程是福建。,0
明天晚上我也打算前往福建。,0
我想查询一下前往福建的高铁票情况。,0
我希望能了解从重庆到福建的火车票信息。,0
我想知道未来一周前往福建的火车票最低价是多少。,0
请问明天前往福建的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达福建的动车是几点？,0
我想知道明天前往福建的火车最早是几点发车？,0
能否提供一下近期可以抵达福建的所有动车车次？,0
我想查询一下未来一周内，前往福建的动车票剩余数量。,0
这一周前往福建的火车卧铺票是否还有剩余？,0
明天前往福建的动车站票大概需要多少钱？,0
今天前往福建的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去福建最便宜的火车票？,0
我想去江西。,0
我想到江西。,0
我明天想去江西。,0
我后天也计划去江西。,0
我近期还想去江西。,0
周五我有意向去江西。,0
下周一我希望能去江西。,0
下午的时间我想去江西。,0
晚上的安排我也想去江西。,0
上午我计划去江西。,0
明天上午我仍想去江西。,0
明天下午的行程是江西。,0
明天晚上我也打算前往江西。,0
我想查询一下前往江西的高铁票情况。,0
我希望能了解从重庆到江西的火车票信息。,0
我想知道未来一周前往江西的火车票最低价是多少。,0
请问明天前往江西的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达江西的动车是几点？,0
我想知道明天前往江西的火车最早是几点发车？,0
能否提供一下近期可以抵达江西的所有动车车次？,0
我想查询一下未来一周内，前往江西的动车票剩余数量。,0
这一周前往江西的火车卧铺票是否还有剩余？,0
明天前往江西的动车站票大概需要多少钱？,0
今天前往江西的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去江西最便宜的火车票？,0
我想去河南。,0
我想到河南。,0
我明天想去河南。,0
我后天也计划去河南。,0
我近期还想去河南。,0
周五我有意向去河南。,0
下周一我希望能去河南。,0
下午的时间我想去河南。,0
晚上的安排我也想去河南。,0
上午我计划去河南。,0
明天上午我仍想去河南。,0
明天下午的行程是河南。,0
明天晚上我也打算前往河南。,0
我想查询一下前往河南的高铁票情况。,0
我希望能了解从某地（例如重庆到河南的火车票信息。,0
我想知道未来一周前往河南的火车票最低价是多少。,0
请问明天前往河南的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达河南的动车是几点？,0
我想知道明天前往河南的火车最早是几点发车？,0
能否提供一下近期可以抵达河南的所有动车车次？,0
我想查询一下未来一周内，前往河南的动车票剩余数量。,0
这一周前往河南的火车卧铺票是否还有剩余？,0
明天前往河南的动车站票大概需要多少钱？,0
今天前往河南的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去河南最便宜的火车票？,0
我想去山东。,0
我想到山东。,0
我明天想去山东。,0
我后天也计划去山东。,0
我近期还想去山东。,0
周五我有意向去山东。,0
下周一我希望能去山东。,0
下午的时间我想去山东。,0
晚上的安排我也想去山东。,0
上午我计划去山东。,0
明天上午我仍想去山东。,0
明天下午的行程是山东。,0
明天晚上我也打算前往山东。,0
我想查询一下前往山东的高铁票情况。,0
我希望能了解从重庆到山东的火车票信息。,0
我想知道未来一周前往山东的火车票最低价是多少。,0
请问明天前往山东的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达山东的动车是几点？,0
我想知道明天前往山东的火车最早是几点发车？,0
能否提供一下近期可以抵达山东的所有动车车次？,0
我想查询一下未来一周内，前往山东的动车票剩余数量。,0
这一周前往山东的火车卧铺票是否还有剩余？,0
明天前往山东的动车站票大概需要多少钱？,0
今天前往山东的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去山东最便宜的火车票？,0
我想去湖北。,0
我想到湖北。,0
我明天想去湖北。,0
我后天也计划去湖北。,0
我近期还想去湖北。,0
周五我有意向去湖北。,0
下周一我希望能去湖北。,0
下午的时间我想去湖北。,0
晚上的安排我也想去湖北。,0
上午我计划去湖北。,0
明天上午我仍想去湖北。,0
明天下午的行程是湖北。,0
明天晚上我也打算前往湖北。,0
我想查询一下前往湖北的高铁票情况。,0
我想知道未来一周前往湖北的火车票最低价是多少。,0
请问明天前往湖北的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达湖北的动车是几点？,0
我想知道明天前往湖北的火车最早是几点发车？,0
能否提供一下近期可以抵达湖北的所有动车车次？,0
我想查询一下未来一周内，前往湖北的动车票剩余数量。,0
这一周前往湖北的火车卧铺票是否还有剩余？,0
明天前往湖北的动车站票大概需要多少钱？,0
今天前往湖北的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去湖北最便宜的火车票？,0
我想去湖南。,0
我想到湖南。,0
我明天想去湖南。,0
我后天也计划去湖南。,0
我近期还想去湖南。,0
周五我有意向去湖南。,0
下周一我希望能去湖南。,0
下午的时间我想去湖南。,0
晚上的安排我也想去湖南。,0
上午我计划去湖南。,0
明天上午我仍想去湖南。,0
明天下午的行程是湖南。,0
明天晚上我也打算前往湖南。,0
我想查询一下前往湖南的高铁票情况。,0
我想知道未来一周前往湖南的火车票最低价是多少。,0
请问明天前往湖南的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达湖南的动车是几点？,0
我想知道明天前往湖南的火车最早是几点发车？,0
能否提供一下近期可以抵达湖南的所有动车车次？,0
我想查询一下未来一周内，前往湖南的动车票剩余数量。,0
这一周前往湖南的火车卧铺票是否还有剩余？,0
明天前往湖南的动车站票大概需要多少钱？,0
今天前往湖南的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去湖南最便宜的火车票？,0
我想去广西。,0
我想到广西。,0
我明天想去广西。,0
我后天也计划去广西。,0
我近期还想去广西。,0
周五我有意向去广西。,0
下周一我希望能去广西。,0
下午的时间我想去广西。,0
晚上的安排我也想去广西。,0
上午我计划去广西。,0
明天上午我仍想去广西。,0
明天下午的行程是广西。,0
明天晚上我也打算前往广西。,0
我想查询一下前往广西的高铁票情况。,0
我想知道未来一周前往广西的火车票最低价是多少。,0
请问明天前往广西的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达广西的动车是几点？,0
我想知道明天前往广西的火车最早是几点发车？,0
能否提供一下近期可以抵达广西的所有动车车次？,0
我想查询一下未来一周内，前往广西的动车票剩余数量。,0
这一周前往广西的火车卧铺票是否还有剩余？,0
明天前往广西的动车站票大概需要多少钱？,0
今天前往广西的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去广西最便宜的火车票？,0
我想去广东。,0
我想到广东。,0
我明天想去广东。,0
我后天也计划去广东。,0
我近期还想去广东。,0
周五我有意向去广东。,0
下周一我希望能去广东。,0
下午的时间我想去广东。,0
晚上的安排我也想去广东。,0
上午我计划去广东。,0
明天上午我仍想去广东。,0
明天下午的行程是广东。,0
明天晚上我也打算前往广东。,0
我想查询一下前往广东的高铁票情况。,0
我想知道未来一周前往广东的火车票最低价是多少。,0
请问明天前往广东的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达广东的动车是几点？,0
我想知道明天前往广东的火车最早是几点发车？,0
能否提供一下近期可以抵达广东的所有动车车次？,0
我想查询一下未来一周内，前往广东的动车票剩余数量。,0
这一周前往广东的火车卧铺票是否还有剩余？,0
明天前往广东的动车站票大概需要多少钱？,0
今天前往广东的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去广东最便宜的火车票？,0
我想去海南。,0
我想到海南。,0
我明天想去海南。,0
我后天也计划去海南。,0
我近期还想去海南。,0
周五我有意向去海南。,0
下周一我希望能去海南。,0
下午的时间我想去海南。,0
晚上的安排我也想去海南。,0
上午我计划去海南。,0
明天上午我仍想去海南。,0
明天下午的行程是海南。,0
明天晚上我也打算前往海南。,0
我想知道未来一周前往海南的机票或火车票最低价是多少。,0
请问明天前往海南的机票或火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班飞往或开往海南的航班或动车是几点？,0
我想知道明天前往海南的最早航班或火车是几点发车？,0
能否提供一下近期可以抵达海南的所有航班或动车车次？,0
我想查询一下未来一周内，前往海南的机票或动车票剩余数量。,0
这一周前往海南的机票或卧铺票是否还有剩余？,0
明天前往海南的机票或动车站票大概需要多少钱？,0
今天前往海南的机票或火车票是否已经售罄？,0
能否告诉我，哪趟航班或车次是去海南最便宜的？,0
我想去贵州。,0
我想到贵州。,0
我明天想去贵州。,0
我后天也计划去贵州。,0
我近期还想去贵州。,0
周五我有意向去贵州。,0
下周一我希望能去贵州。,0
下午的时间我想去贵州。,0
晚上的安排我也想去贵州。,0
上午我计划去贵州。,0
明天上午我仍想去贵州。,0
明天下午的行程是贵州。,0
明天晚上我也打算前往贵州。,0
我想查询一下前往贵州的高铁票或火车票情况。,0
我想知道未来一周前往贵州的火车票最低价是多少。,0
请问明天前往贵州的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达贵州的动车或火车是几点？,0
我想知道明天前往贵州的火车最早是几点发车？,0
能否提供一下近期可以抵达贵州的所有动车或火车车次？,0
我想查询一下未来一周内，前往贵州的动车或火车票剩余数量。,0
这一周前往贵州的火车卧铺票是否还有剩余？,0
明天前往贵州的动车或火车站票大概需要多少钱？,0
今天前往贵州的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去贵州最便宜的火车票？,0
我想去四川。,0
我想到四川。,0
我明天想去四川。,0
我后天也计划去四川。,0
我近期还想去四川。,0
周五我有意向去四川。,0
下周一我希望能去四川。,0
下午的时间我想去四川。,0
晚上的安排我也想去四川。,0
上午我计划去四川。,0
明天上午我仍想去四川。,0
明天下午的行程是四川。,0
明天晚上我也打算前往四川。,0
我想查询一下前往四川的高铁票或火车票情况。,0
我想知道未来一周前往四川的火车票最低价是多少。,0
请问明天前往四川的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班到达四川的动车或火车是几点？,0
我想知道明天前往四川的火车最早是几点发车？,0
能否提供一下近期可以抵达四川的所有动车或火车车次？,0
我想查询一下未来一周内，前往四川的动车或火车票剩余数量。,0
这一周前往四川的火车卧铺票是否还有剩余？,0
明天前往四川的动车或火车站票大概需要多少钱？,0
今天前往四川的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去四川最便宜的火车票？,0
我想去重庆。,0
我想到重庆去。,0
我明天想去重庆。,0
我后天也计划去重庆。,0
我近期还想去重庆。,0
周五我有意向去重庆。,0
下周一我希望能去重庆。,0
下午的时间我想去重庆。,0
晚上的安排我也想去重庆。,0
上午我计划去重庆。,0
明天上午我仍想去重庆。,0
明天下午的行程是去重庆。,0
明天晚上我也打算前往重庆。,0
我想查询一下去重庆的高铁票或火车票情况。,0
我想知道未来一周去重庆的火车票最低价是多少。,0
请问明天去重庆的火车票还有剩余吗？,0
能否帮我查询一下明天最晚一班去重庆的动车或火车是几点？,0
我想知道明天最早一班去重庆的火车是几点发车？,0
能否提供一下近期可以抵达重庆的所有动车或火车车次？,0
我想查询一下未来一周内，去重庆的动车或火车票剩余数量。,0
这一周去重庆的火车卧铺票是否还有剩余？,0
明天去重庆的动车或火车站票大概需要多少钱？,0
今天去重庆的火车票是否已经售罄？,0
能否告诉我，哪趟车次是去重庆最便宜的？,0
我想去云南。,0
我想到云南去。,0
我明天想去云南。,0
我后天也计划去云南。,0
我近期还想去云南。,0
周五我有意向去云南。,0
下周一我希望能去云南。,0
下午的时间我想去云南。,0
晚上的安排我也想去云南。,0
上午我计划去云南。,0
明天上午我仍想去云南。,0
明天下午的行程是去云南。,0
明天晚上我也打算前往云南。,0
我想查询一下去云南的高铁票情况。,0
我想知道未来一周去云南的票最低价是多少。,0
请问明天去云南的票还有剩余吗？,0
能否帮我查询一下明天最晚一班去云南的火车是几点？,0
我想知道明天最早一班去云南的交通工具是几点发车？,0
能否提供一下近期可以抵达云南的航班信息？,0
我想查询一下未来一周内，去云南的动车、火车票剩余数量。,0
这一周去云南的卧铺票是否还有剩余？,0
明天去云南的火车站票大概需要多少钱？,0
今天去云南的票是否已经售罄？,0
能否告诉我，哪趟车次是去云南最便宜的？,0
我想去西藏。,0
我想到西藏去。,0
我明天想去西藏。,0
我后天也计划去西藏。,0
我近期还想去西藏。,0
周五我有意向去西藏。,0
下周一我希望能去西藏。,0
下午的时间我想去西藏。,0
晚上的安排我也想去西藏。,0
上午我计划去西藏。,0
明天上午我仍想去西藏。,0
明天下午的行程是去西藏。,0
明天晚上我也打算前往西藏。,0
我想知道未来一周去西藏的票最低价是多少。,0
请问明天去西藏的票还有剩余吗？,0
能否帮我查询一下明天最晚一班去西藏的火车是几点？,0
我想知道明天最早一班去西藏的交通工具是几点发车？,0
能否提供一下近期可以抵达西藏的所有火车信息？,0
我想查询一下未来一周内，去西藏的火车票剩余数量。,0
这一周去西藏的卧铺票是否还有剩余？,0
明天去西藏的火车票大概需要多少钱？,0
今天去西藏的票是否已经售罄？,0
能否告诉我，哪趟车次是去西藏最便宜的？,0
我想去陕西。,0
我想到陕西去。,0
我明天想去陕西。,0
我后天也计划去陕西。,0
我近期还想去陕西。,0
周五我有意向去陕西。,0
下周一我希望能去陕西。,0
下午的时间我想去陕西。,0
晚上的安排我也想去陕西。,0
上午我计划去陕西。,0
明天上午我仍想去陕西。,0
明天下午的行程是去陕西。,0
明天晚上我也打算前往陕西。,0
我想查询一下去陕西的火车票或机票情况。,0
我想知道未来一周去陕西的票最低价是多少。,0
请问明天去陕西的票还有剩余吗？,0
能否帮我查询一下明天最晚一班去陕西的火车是几点？,0
我想知道明天最早一班去陕西的交通工具是几点发车或起飞？,0
能否提供一下近期可以抵达陕西的所有火车信息？,0
我想查询一下未来一周内，去陕西的火车票剩余数量。,0
这一周去陕西的卧铺票是否还有剩余？,0
明天去陕西的火车票大概需要多少钱？,0
今天去陕西的票是否已经售罄？,0
能否告诉我，哪趟车次是去陕西最便宜的？,0
我想去甘肃。,0
我想到甘肃去。,0
我明天想去甘肃。,0
我后天也计划去甘肃。,0
我近期还想去甘肃。,0
周五我有意向去甘肃。,0
下周一我希望能去甘肃。,0
下午的时间我想去甘肃。,0
晚上的安排我也想去甘肃。,0
上午我计划去甘肃。,0
明天上午我仍想去甘肃。,0
明天下午的行程是去甘肃。,0
明天晚上我也打算前往甘肃。,0
我想知道未来一周去甘肃的票最低价是多少。,0
请问明天去甘肃的票还有剩余吗？,0
能否帮我查询一下明天最晚一班去甘肃的火车是几点？,0
我想知道明天最早一班去甘肃的交通工具是几点发车？,0
能否提供一下近期可以抵达甘肃的所有火车信息？,0
我想查询一下未来一周内，去甘肃的火车票或剩余数量。,0
这一周去甘肃的卧铺票是否还有剩余？,0
明天去甘肃的火车票大概需要多少钱？,0
今天去甘肃的票是否已经售罄？,0
能否告诉我，哪趟车次是去甘肃最便宜的？,0
我想去宁夏。,0
我想到宁夏。,0
我明天想去宁夏。,0
我后天想去宁夏。,0
我大后天想去宁夏。,0
我周五想去宁夏。,0
我下周一想去宁夏。,0
我下午想去宁夏。,0
我晚上想去宁夏。,0
我上午想去宁夏。,0
我明天上午想去宁夏。,0
我明天下午想去宁夏。,0
我明天晚上想去宁夏。,0
我想要查询一下明天去往宁夏的高铁票。,0
我想要查询明天从重庆去宁夏的火车票。,0
我想要知道未来一周去宁夏的火车票的最低价格。,0
明天到宁夏的火车票还有吗？,0
帮我查询一下明天能到达宁夏的动车最晚车次呗。,0
明天去宁夏的火车最早是什么时候发车呢？,0
能出示一下最近一周可以抵达宁夏的所有动车车次吗？,0
我想查询未来一周能抵达宁夏的动车票的剩余情况。,0
这一周去宁夏的火车卧铺票还有剩余吗？,0
明天去宁夏的动车站票最低多少钱？,0
今天去宁夏的火车票还有剩余吗？,0
我能买到的最便宜的去宁夏的火车票是哪趟车次？,0
我想去青海。,0
我想到青海。,0
我明天想去青海。,0
我后天想去青海。,0
我大后天想去青海。,0
我周五想去青海。,0
我下周一想去青海。,0
我下午想去青海。,0
我晚上想去青海。,0
我上午想去青海。,0
我明天上午想去青海。,0
我明天下午想去青海。,0
我明天晚上想去青海。,0
我想要查询一下明天去往青海的高铁票。,0
我想要查询明天从重庆去青海的火车票。,0
我想要知道未来一周去青海的火车票的最低价格。,0
明天到青海的火车票还有吗？,0
帮我查询一下明天能到达青海的动车最晚车次呗。,0
明天去青海的火车最早是什么时候发车呢？,0
能出示一下最近一周可以抵达青海的所有动车车次吗？,0
我想查询未来一周能抵达青海的动车票的剩余情况。,0
这一周去青海的火车卧铺票还有剩余吗？,0
明天去青海的动车站票最低多少钱？,0
今天去青海的火车票还有剩余吗？,0
我能买到的最便宜的去青海的火车票是哪趟车次？,0
我想去新疆。,0
我想到新疆。,0
我明天想去新疆。,0
我后天想去新疆。,0
我大后天想去新疆。,0
我周五想去新疆。,0
我下周一想去新疆。,0
我下午想去新疆。,0
我晚上想去新疆。,0
我上午想去新疆。,0
我明天上午想去新疆。,0
我明天下午想去新疆。,0
我明天晚上想去新疆。,0
我想要查询一下明天去往新疆的高铁票或火车票。,0
我想要查询明天从重庆去新疆的火车票。,0
我想要知道未来一周去新疆的火车票的最低价格。,0
明天到新疆的火车票还有吗？,0
帮我查询一下明天能到达新疆的火车最晚车次呗。,0
明天去新疆的火车最早是什么时候发车呢？,0
能出示一下最近一周可以抵达新疆的所有火车车次吗？,0
我想查询未来一周能抵达新疆的火车票的剩余情况。,0
这一周去新疆的火车卧铺票还有剩余吗？,0
明天去新疆的火车站票最低多少钱？,0
今天去新疆的火车票还有剩余吗？,0
我能买到的最便宜的去新疆的火车票是哪趟车次？,0
我想点个外卖。,1
我要叫个饭。,1
我要订一些吃的。,1
我需要订个餐。,1
我要点餐送到家。,1
我需要叫个外卖。,1
可以帮我订餐吗？,1
我要点个饭送过来。,1
我打算点个餐。,1
请问你们有哪些餐食可以选择？,1
你们的菜单上有什么推荐的吗？,1
你们提供热饮吗？有哪些种类？,1
请推荐一下你们的特色菜品。,1
今天有什么热销的菜肴？,1
有没有推荐的套餐组合？,1
请问你们的餐点中哪些最受欢迎？,1
我能不能尝试一下你们的地方特色菜？,1
今天的餐车有没有新增的特别菜品？,1
能推荐一些小吃吗？,1
有哪些甜点推荐？,1
有搭配酒水或饮料的餐食吗？,1
我比较喜欢海鲜类的食物，你们有推荐的菜吗？,1
我想吃一些高蛋白的菜肴，能推荐吗？,1
如果我在列车上想要吃得更丰盛一点，能推荐个大份的菜吗？,1
如果我喜欢吃辣的，你有什么推荐的麻辣菜肴？,1
有哪些菜肴能快速提供能量的？,1
我可以尝试一些传统的中式菜品吗？,1
能不能推荐一些容易消化的餐点？,1
有儿童餐或老人餐可以选择吗？,1
请推荐几道适合女性乘客的健康餐。,1
有素食餐吗？,1
我能在订餐时选择不加某种配料吗？,1
能否提供无糖或低糖的餐点？,1
有无辣或少辣的餐点吗？,1
如果我想吃清淡的菜肴，你有什么推荐？,1
有没有健康的低脂餐食可以选择？,1
如果我吃不惯米饭，能推荐些面食吗？,1
我要吃饭了。,1
有饭吃吗？,1
哪里可以买饭？,1
你们这卖饭吗？,1
饭什么价格？,1
有套餐吗？,1
套餐贵吗？,1
套餐多少钱？,1
套餐含饮料吗？,1
有饮料卖吗？,1
有特殊类型餐食吗？,1
有清真食品吗？,1
能推荐一下餐食吗？,1
有中餐吗？,1
有西餐吗？,1
有儿童套餐吗？,1
你们提供餐食吗？,1
餐饮多久能送到座位？,1
能点外卖吗？,1
我饿了。,1
我想吃饭。,1
有什么好吃的吗？,1
有没有推荐的菜？,1
除了面包还有什么？,1
我想喝点饮料。,1
到饭点了有什么推荐的吗？,1
有没有不辣的菜？,1
有没有给回民吃的菜？,1
我有点嘴馋，能推荐点零食吗？,1
有什么吃的吗？,1
有没有分量多一些的菜？,1
有没有便宜点的菜？,1
有啥车上能吃的吗？,1
我想吃点清淡的,1
附近有什么好吃的馆子吗？,1
我想下馆子，有什么推荐的吗？,1
推荐点好吃的餐馆。,1
我想吃东西。,1
我想吃xx。,1
我好想吃xx。,1
我想点个xx。,1
帮我点个xx。,1
有没有xx？,1
我想吃点辣的。,1
我想吃点甜的。,1
我想吃点咸的。,1
我想吃点酸的。,1
有没有辣的吃的？,1
有没有甜的吃的？,1
有没有咸的吃的？,1
有没有酸的吃的?,1
车上有什么吃的？,1
车上有什么好吃的？,1
这附近有什么吃的？,1
这附近有什么好吃的？,1
xx有什么好吃的？,1
xx有什么特色小吃？,1
xx有什么特色食物？,1
xx有什么特色菜？,1
有什么甜口的？,1
有什么咸口的？,1
有什么辣口的？,1
有什么酸口的？,1
我喜欢吃xx，你能推荐一下相关的优质餐馆吗？,1
在附近1公里范围内评分最高的餐馆是什么？,1
我最近身体不舒服，能推荐适合我吃的菜吗？,1
你有什么非常推荐的菜品吗？,1
我现在想要吃点甜的。,1
我来自南方，有什么推荐我吃的北方菜肴吗？,1
我吃腻了川菜，想换换口味。,1
我想吃好吃的粤菜。,1
我最近很馋淮扬菜，你能推荐几个不错的餐馆吗？,1
来点适合老人和小孩儿吃的菜呗。,1
来一份好吃的下午茶吧。,1
我在减肥，你懂的。,1
我不爱吃蔬菜，想吃纯肉的菜。,1
现在晚上我饿了。,1
我从意大利留学回来，想吃一次菠萝披萨。,1
我是老北京人，来点儿地道的食物。,1
重庆有什么好吃的。,1
心情不好，想吃甜品。,1
有什么小朋友爱吃的食物吗？,1
不是咸的我不吃。,1
今天天气如何？,2
今天天气怎么样？,2
今天会下雨吗？,2
今天气温多少度？,2
今天多少度？,2
今天出太阳吗？,2
今天热吗？,2
今天冷吗？,2
今天出门要带伞吗？,2
今天风大不大？,2
今天的天气预报是什么？,2
今天天气状况如何？,2
今天天气有什么特别的吗？,2
未来几天天气怎么样？,2
明天会下雨吗？,2
明天气温如何？,2
明天风大吗？,2
明天会不会太热？,2
明天会不会太冷？,2
这周天气怎么样？,2
下周天气会变冷吗？,2
下周会有雨吗？,2
未来几天有降温吗？,2
未来几天有升温吗？,2
今天天气好不好啊？,2
今天天儿怎么样？,2
今天空气质量咋样？,2
今天天气预报怎么说？,2
今天温度多少？,2
今天紫外线强吗 ？,2
今天空气质量怎么样？,2
今天降温了吗？,2
今天升温了吗？,2
明天要带伞吗？,2
明天要穿厚衣服吗？,2
x月x日天气怎样？,2
x月x日多少度？,2
x月x日会降温吗？,2
x月x日会升温吗？,2
x月x日会下雨吗？,2
明天会变冷吗？,2
今天天气怎么样？,2
接下来会是好天气吗？,2
今天云多吗？,2
明天天气预报如何？,2
明天天气预报怎么样？,2
x月x日天气预报怎样？,2
下周天气预报怎么样？,2
路上会不会因为天气延误？,2
最近几天会下雨吗？,2
xx那边出太阳了吗？,2
这雨要下到几点？,2
今个儿天气咋样？,2
待会儿是不是要下雨？,2
啥时候出太阳啊。,2
这雨什么时候停？,2
今天需要穿羽绒服吗？,2
今天穿短袖行吗？,2
今天穿裙子冻不冻？,2
今天穿毛衣会不会有点太厚了？,2
明天能不能下雪？,2
明天天气适合旅游吗？,2
明天天气适合去沙滩玩吗？,2
明天天气适合去滑雪场吗？,2
昨天有没有下雨？,2
车开一半不会路被冻住了吧？,2
明天是不是有大太阳？,2
待会儿会飘小雨吗？,2
今天空气好吗？,2
什么时候会下雨？,2
最近会下雨么？,2
xx会下雨吗？,2
明天xx会下雨吗？,2
后天xx会下雨吗？,2
大后天xx会下雨吗？,2
周三xx会下雨吗？,2
下周一xx会下雨吗？,2
1月20日xx会下雨吗？,2
未来15天天气如何？,2
什么时候才会升温啊？,2
什么时候才会降温啊？,2
最近都这么热吗？,2
最近都这么冷吗？,2
最近xx热吗？,2
最近xx冷吗？,2
最近xx天气如何？,2
下周xx天气热吗？,2
下周xx天气冷吗？,2
明天的天气适合穿短袖出门吗？,2
今儿下午的x点钟会下雨吗？,2
一个小时后适合出门吗？,2
明天出去运动需要防晒吗？,2
待会儿的空气湿度如何？,2
我想知道未来一周会有暴雨吗？,2
查询一下未来一周的最高温度。,2
查询一下未来一周的最大温差。,2
最近一周会降温吗？,2
明天适合出门吗？,2
什么时候天气会变晴？,2
12小时后大雨会停止吗？,2
这三天内会有暴雨吗？,2
明天的最低温度是多少度？,2
我想知道明天每小时的温度情况。,2
明天适合晒被子吗？,2
我想要获取未来一周的天气变化。,2
你能告诉我明天的最高温度吗？,2
明天是否会有大幅度的升温？,2
未来一周的总降水量。,2
